date,company,open,close,Avg_Tweet_Sentiment,Avg_News_Sentiment,value,Prev_Close,Prev_TweetSentiment,Prev_NewsSentiment,Label
2024-03-21,Tesla,176.39,172.82,0.0,0.6577307692307692,301.808,197.58,0.0,0.9851666666666666,0
2025-03-21,Tesla,234.985,248.71,0.0,0.0,301.808,172.82,0.0,0.6577307692307692,1
2021-03-22,Tesla,228.1966,223.3333,0.0,0.8689285714285714,301.808,248.71,0.0,0.0,0
2022-03-22,Tesla,310.0,331.3266,0.0,0.8836625,301.808,223.3333,0.0,0.8689285714285714,1
2023-03-22,Tesla,199.3,191.15,0.0,0.497625,301.808,331.3266,0.0,0.8836625,0
2024-03-22,Tesla,166.69,170.83,0.0,0.971325,301.808,191.15,0.0,0.497625,0
2021-03-23,Tesla,225.2566,220.72,0.0,0.9841666666666667,301.808,170.83,0.0,0.971325,1
2022-03-23,Tesla,326.6466,333.0366,0.0,0.7043769230769231,301.808,220.72,0.0,0.9841666666666667,1
2023-03-23,Tesla,195.26,192.22,0.0,-0.1640499999999999,301.808,333.0366,0.0,0.7043769230769231,0
2021-03-24,Tesla,222.6366,210.09,0.0,0.98616,301.808,192.22,0.0,-0.1640499999999999,1
2022-03-24,Tesla,336.5766,337.9733,0.0,0.9694833333333334,301.808,210.09,0.0,0.98616,1
2023-03-24,Tesla,191.65,190.41,0.0,0.7957,301.808,337.9733,0.0,0.9694833333333334,0
2025-03-24,Tesla,258.075,278.39,0.0,0.0,301.808,190.41,0.0,0.7957,1
2021-03-25,Tesla,204.3333,213.4633,0.0,0.9085142857142856,301.808,278.39,0.0,0.0,0
2022-03-25,Tesla,336.0,336.88,0.0,0.93145,301.808,213.4633,0.0,0.9085142857142856,1
2024-03-25,Tesla,168.76,172.63,0.0,0.78795,301.808,336.88,0.0,0.93145,0
2025-03-25,Tesla,283.6,288.14,0.0,0.0,301.808,172.63,0.0,0.78795,1
2021-03-26,Tesla,213.9566,206.2366,0.0,0.990975,301.808,288.14,0.0,0.0,0
2024-03-26,Tesla,178.58,177.67,0.0,0.58562,301.808,206.2366,0.0,0.990975,0
2025-03-26,Tesla,282.66,272.06,0.0,0.0,301.808,177.67,0.0,0.58562,1
2020-03-27,Tesla,33.6667,34.2907,0.1139176666666666,0.41035,301.808,272.06,0.0,0.0,0
2023-03-27,Tesla,194.415,191.81,0.0,0.9811666666666669,301.808,34.2907,0.1139176666666666,0.41035,1
2024-03-27,Tesla,181.41,179.83,0.0,0.570175,301.808,191.81,0.0,0.9811666666666669,0
2022-03-28,Tesla,355.0333,363.9466,0.0,0.8911250000000001,301.808,179.83,0.0,0.570175,1
2023-03-28,Tesla,192.0,189.19,0.0,0.21338,301.808,363.9466,0.0,0.8911250000000001,0
2024-03-28,Tesla,177.45,175.79,0.0,0.9546444444444444,301.808,189.19,0.0,0.21338,0
2021-03-29,Tesla,205.2133,203.7633,0.0,0.959,301.808,175.79,0.0,0.9546444444444444,1
2022-03-29,Tesla,369.33,366.5233,0.0,0.7482166666666666,301.808,203.7633,0.0,0.959,1
2023-03-29,Tesla,193.13,193.88,0.0,0.8855222222222222,301.808,366.5233,0.0,0.7482166666666666,0
2020-03-30,Tesla,34.0174,33.4754,0.1151858620689655,0.4011142857142857,301.808,193.88,0.0,0.8855222222222222,0
2021-03-30,Tesla,200.5833,211.8733,0.0,0.744425,301.808,33.4754,0.1151858620689655,0.4011142857142857,1
2022-03-30,Tesla,363.7233,364.6633,0.0,0.917725,301.808,211.8733,0.0,0.744425,1
2023-03-30,Tesla,195.58,195.28,0.0,0.56094,301.808,364.6633,0.0,0.917725,0
2020-03-31,Tesla,33.4167,34.9334,0.1089346666666666,0.96322,301.808,195.28,0.0,0.56094,0
2021-03-31,Tesla,215.54,222.6433,0.0,0.93218,301.808,34.9334,0.1089346666666666,0.96322,1
2022-03-31,Tesla,364.8566,359.2,0.0,0.9572333333333334,301.808,222.6433,0.0,0.93218,1
2023-03-31,Tesla,197.53,207.46,0.0,0.3850428571428571,301.808,359.2,0.0,0.9572333333333334,0
2020-04-01,Tesla,33.6,32.104,0.0680105398457583,0.9786833333333332,256.092,207.46,0.0,0.3850428571428571,0
2021-04-01,Tesla,229.4566,220.5833,0.0,0.7088875,266.67,32.104,0.0680105398457583,0.9786833333333332,1
2022-04-01,Tesla,360.3833,361.53,0.0,0.98855,288.611,220.5833,0.0,0.7088875,1
2024-04-01,Tesla,176.17,175.22,0.0,0.3381666666666666,288.611,361.53,0.0,0.98855,0
2020-04-02,Tesla,32.0687,30.298,0.11114,0.852875,288.611,175.22,0.0,0.3381666666666666,0
2024-04-02,Tesla,164.75,166.63,0.0,0.6497166666666666,288.611,30.298,0.11114,0.852875,1
2020-04-03,Tesla,33.9667,32.0007,0.097273,0.4928666666666666,288.611,166.63,0.0,0.6497166666666666,0
2023-04-03,Tesla,199.91,194.77,0.0,0.737275,288.611,32.0007,0.097273,0.4928666666666666,1
2024-04-03,Tesla,164.02,168.38,0.0,0.9224666666666668,288.611,194.77,0.0,0.737275,0
2022-04-04,Tesla,363.1266,381.8166,0.0,0.8657600000000001,288.611,168.38,0.0,0.9224666666666668,1
2023-04-04,Tesla,197.32,192.58,0.0,0.4361,288.611,381.8166,0.0,0.8657600000000001,0
2024-04-04,Tesla,170.07,171.11,0.0,0.9555333333333332,288.611,192.58,0.0,0.4361,0
2021-04-05,Tesla,235.9033,230.35,0.0,0.979625,288.611,171.11,0.0,0.9555333333333332,1
2022-04-05,Tesla,378.7666,363.7533,0.0,0.83125,288.611,230.35,0.0,0.979625,1
2023-04-05,Tesla,190.515,185.52,0.0,0.84642,288.611,363.7533,0.0,0.83125,0
2024-04-05,Tesla,169.08,164.9,0.0,0.4439571428571428,288.611,185.52,0.0,0.84642,0
2020-04-06,Tesla,34.08,34.416,0.0509383900928792,0.95658,288.611,164.9,0.0,0.4439571428571428,0
2021-04-06,Tesla,230.1,230.54,0.0,0.5675857142857142,288.611,34.416,0.0509383900928792,0.95658,1
2022-04-06,Tesla,357.8233,348.5866,0.0,0.73655,288.611,230.54,0.0,0.5675857142857142,1
2023-04-06,Tesla,183.08,185.06,0.0,0.9406,288.611,348.5866,0.0,0.73655,0
2020-04-07,Tesla,36.3334,36.3634,0.0845476666666666,0.7702,288.611,185.06,0.0,0.9406,0
2021-04-07,Tesla,229.0,223.6566,0.0,0.9735333333333333,288.611,36.3634,0.0845476666666666,0.7702,1
2022-04-07,Tesla,350.7966,352.42,0.0,0.8298454545454544,288.611,223.6566,0.0,0.9735333333333333,1
2020-04-08,Tesla,36.9467,36.5894,0.1652006666666666,0.722525,288.611,352.42,0.0,0.8298454545454544,0
2021-04-08,Tesla,225.7933,227.9333,0.0,0.8787900000000001,288.611,36.5894,0.1652006666666666,0.722525,1
2022-04-08,Tesla,347.7366,341.83,0.0,0.9548,288.611,227.9333,0.0,0.8787900000000001,1
2024-04-08,Tesla,169.34,172.98,0.0,0.8675666666666666,288.611,341.83,0.0,0.9548,0
2020-04-09,Tesla,37.4727,38.2,0.0420045112781954,0.5562857142857143,288.611,172.98,0.0,0.8675666666666666,0
2021-04-09,Tesla,225.9233,225.6733,0.0,0.8530000000000001,288.611,38.2,0.0420045112781954,0.5562857142857143,1
2024-04-09,Tesla,172.91,176.88,0.0,0.8607,288.611,225.6733,0.0,0.8530000000000001,0
2023-04-10,Tesla,179.94,184.51,0.0,0.9651,288.611,176.88,0.0,0.8607,1
2024-04-10,Tesla,173.04,171.76,0.0,0.9237636363636365,288.611,184.51,0.0,0.9651,0
2022-04-11,Tesla,326.8,325.31,0.0,0.8724333333333334,288.611,171.76,0.0,0.9237636363636365,1
2023-04-11,Tesla,186.69,186.79,0.0,0.8218,288.611,325.31,0.0,0.8724333333333334,0
2024-04-11,Tesla,172.55,174.6,0.0,0.9564,288.611,186.79,0.0,0.8218,0
2021-04-12,Tesla,228.5666,233.9933,0.0,0.968075,288.611,174.6,0.0,0.9564,1
2022-04-12,Tesla,332.5466,328.9833,0.0,0.7678111111111111,288.611,233.9933,0.0,0.968075,1
2023-04-12,Tesla,190.74,180.54,0.0,0.8022333333333332,288.611,328.9833,0.0,0.7678111111111111,0
2024-04-12,Tesla,172.34,171.05,0.0,0.988475,288.611,180.54,0.0,0.8022333333333332,0
2020-04-13,Tesla,39.344,43.3967,0.1517009090909091,0.9705571428571428,288.611,171.05,0.0,0.988475,0
2021-04-13,Tesla,237.5666,254.1066,0.0,0.7973428571428572,288.611,43.3967,0.1517009090909091,0.9705571428571428,1
2022-04-13,Tesla,327.025,340.79,0.0,0.9833375,288.611,254.1066,0.0,0.7973428571428572,1
2023-04-13,Tesla,182.955,185.9,0.0,0.9629,288.611,340.79,0.0,0.9833375,0
2020-04-14,Tesla,46.598,47.326,0.1024853333333333,0.7386285714285714,288.611,185.9,0.0,0.9629,0
2021-04-14,Tesla,256.9,244.0766,0.0,0.620325,288.611,47.326,0.1024853333333333,0.7386285714285714,1
2022-04-14,Tesla,333.0966,328.3333,0.0,0.6146909090909091,288.611,244.0766,0.0,0.620325,1
2023-04-14,Tesla,183.95,185.0,0.0,0.8114222222222223,288.611,328.3333,0.0,0.6146909090909091,0
2020-04-15,Tesla,49.4667,48.6554,0.1450463333333333,0.59672,288.611,185.0,0.0,0.8114222222222223,0
2021-04-15,Tesla,247.7,246.2833,0.0,0.6377857142857143,288.611,48.6554,0.1450463333333333,0.59672,1
2024-04-15,Tesla,170.24,161.48,0.0,0.9552428571428572,288.611,246.2833,0.0,0.6377857142857143,0
2020-04-16,Tesla,47.796,49.6807,0.1065376666666666,0.6380166666666667,288.611,161.48,0.0,0.9552428571428572,0
2021-04-16,Tesla,242.8833,246.5933,0.0,0.9740333333333332,288.611,49.6807,0.1065376666666666,0.6380166666666667,1
2024-04-16,Tesla,156.742,157.11,0.0,0.6311,288.611,246.5933,0.0,0.9740333333333332,0
2020-04-17,Tesla,51.4854,50.2594,0.148625,0.5835857142857143,288.611,157.11,0.0,0.6311,0
2023-04-17,Tesla,186.32,187.04,0.0,0.95075,288.611,50.2594,0.148625,0.5835857142857143,1
2024-04-17,Tesla,157.64,155.45,0.0,0.6569833333333334,288.611,187.04,0.0,0.95075,0
2022-04-18,Tesla,329.6766,334.7633,0.0,0.66495,288.611,155.45,0.0,0.6569833333333334,1
2023-04-18,Tesla,187.15,184.31,0.0,0.902846153846154,288.611,334.7633,0.0,0.66495,0
2024-04-18,Tesla,151.25,149.93,0.0,0.58665,288.611,184.31,0.0,0.902846153846154,0
2021-04-19,Tesla,239.8666,238.21,0.0,0.9809428571428572,288.611,149.93,0.0,0.58665,1
2022-04-19,Tesla,335.02,342.7166,0.0,0.20542,288.611,238.21,0.0,0.9809428571428572,1
2023-04-19,Tesla,179.1,180.59,0.0,0.5995199999999999,288.611,342.7166,0.0,0.20542,0
2024-04-19,Tesla,148.97,147.05,0.0,0.94815,288.611,180.59,0.0,0.5995199999999999,0
2020-04-20,Tesla,48.8467,49.7574,0.0840845588235294,0.2951714285714285,288.611,147.05,0.0,0.94815,0
2021-04-20,Tesla,239.14,239.6633,0.0,0.9888833333333332,288.611,49.7574,0.0840845588235294,0.2951714285714285,1
2022-04-20,Tesla,343.3333,325.7333,0.0,0.6734833333333333,288.611,239.6633,0.0,0.9888833333333332,1
2023-04-20,Tesla,166.165,162.99,0.0,0.99455,288.611,325.7333,0.0,0.6734833333333333,0
2020-04-21,Tesla,48.6747,45.7814,0.145898,0.9296166666666666,288.611,162.99,0.0,0.99455,0
2021-04-21,Tesla,234.9233,248.04,0.0,0.93563,288.611,45.7814,0.145898,0.9296166666666666,1
2022-04-21,Tesla,358.2433,336.26,0.0,0.8569666666666667,288.611,248.04,0.0,0.93563,1
2023-04-21,Tesla,164.8,165.08,0.0,0.35156,288.611,336.26,0.0,0.8569666666666667,0
2020-04-22,Tesla,46.932,48.8074,0.0894833333333333,0.5578181818181819,288.611,165.08,0.0,0.35156,0
2021-04-22,Tesla,247.1666,239.8966,0.0,0.8024666666666667,288.611,48.8074,0.0894833333333333,0.5578181818181819,1
2022-04-22,Tesla,338.3033,335.0166,0.0,0.8134285714285714,288.611,239.8966,0.0,0.8024666666666667,1
2024-04-22,Tesla,140.56,142.05,0.0,0.9342333333333334,288.611,335.0166,0.0,0.8134285714285714,0
2020-04-23,Tesla,48.5067,47.042,0.174763,0.9034,288.611,142.05,0.0,0.9342333333333334,0
2021-04-23,Tesla,239.9333,243.1333,0.0,0.951225,288.611,47.042,0.174763,0.9034,1
2024-04-23,Tesla,143.33,144.68,0.0,0.86168,288.611,243.1333,0.0,0.951225,0
2020-04-24,Tesla,47.3874,48.3434,0.0761855397148676,0.6808857142857142,288.611,144.68,0.0,0.86168,0
2023-04-24,Tesla,164.65,162.55,0.0,0.8274333333333334,288.611,48.3434,0.0761855397148676,0.6808857142857142,1
2024-04-24,Tesla,162.84,162.13,0.0,0.7475,288.611,162.55,0.0,0.8274333333333334,1
2022-04-25,Tesla,326.3233,332.6733,0.0,0.7545666666666667,288.611,162.13,0.0,0.7475,1
2023-04-25,Tesla,159.82,160.67,0.0,0.9635833333333332,288.611,332.6733,0.0,0.7545666666666667,0
2024-04-25,Tesla,158.96,170.18,0.0,0.6483166666666667,288.611,160.67,0.0,0.9635833333333332,0
2021-04-26,Tesla,247.0,246.0666,0.0,0.559325,288.611,170.18,0.0,0.6483166666666667,1
2022-04-26,Tesla,331.81,292.14,0.0,0.8054384615384615,288.611,246.0666,0.0,0.559325,1
2023-04-26,Tesla,160.29,153.75,0.0,0.64885,288.611,292.14,0.0,0.8054384615384615,0
2024-04-26,Tesla,168.85,168.29,0.0,0.9625333333333334,288.611,153.75,0.0,0.64885,1
2020-04-27,Tesla,49.174,53.25,0.1350607038123167,0.2515499999999999,288.611,168.29,0.0,0.9625333333333334,0
2021-04-27,Tesla,239.32,234.9133,0.0,0.88695,288.611,53.25,0.1350607038123167,0.2515499999999999,1
2022-04-27,Tesla,299.5266,293.8366,0.0,0.9887,288.611,234.9133,0.0,0.88695,1
2023-04-27,Tesla,152.64,160.19,0.0,0.9637555555555556,288.611,293.8366,0.0,0.9887,0
2020-04-28,Tesla,53.0427,51.2747,0.0997946666666666,0.4448,288.611,160.19,0.0,0.9637555555555556,0
2021-04-28,Tesla,232.1366,231.4666,0.0,0.98471,288.611,51.2747,0.0997946666666666,0.4448,1
2022-04-28,Tesla,299.9933,292.5033,0.0,0.8067875,288.611,231.4666,0.0,0.98471,1
2023-04-28,Tesla,160.9,164.31,0.0,0.8384714285714285,288.611,292.5033,0.0,0.8067875,0
2020-04-29,Tesla,52.678,53.3674,0.1106873333333333,0.9277285714285716,288.611,164.31,0.0,0.8384714285714285,0
2021-04-29,Tesla,233.17,225.6666,0.0,0.8950714285714286,288.611,53.3674,0.1106873333333333,0.9277285714285716,1
2022-04-29,Tesla,300.75,290.2533,0.0,0.804925,288.611,225.6666,0.0,0.8950714285714286,1
2024-04-29,Tesla,188.42,194.05,0.0,0.8695666666666666,288.611,290.2533,0.0,0.804925,0
2020-04-30,Tesla,57.0127,52.1254,0.0546376666666666,0.6038666666666667,288.611,194.05,0.0,0.8695666666666666,0
2021-04-30,Tesla,222.53,236.48,0.0,0.7419875,288.611,52.1254,0.0546376666666666,0.6038666666666667,1
2024-04-30,Tesla,186.98,183.28,0.0,0.8144222222222222,288.611,236.48,0.0,0.7419875,0
2020-05-01,Tesla,50.3334,46.7547,0.103941,0.6955571428571429,255.868,183.28,0.0,0.8144222222222222,0
2023-05-01,Tesla,163.17,161.83,0.0,0.4275,303.294,46.7547,0.103941,0.6955571428571429,1
2024-05-01,Tesla,182.0,179.99,0.0,0.65085,303.294,161.83,0.0,0.4275,1
2022-05-02,Tesla,286.9233,300.98,0.0,0.4506428571428572,303.294,179.99,0.0,0.65085,1
2023-05-02,Tesla,161.88,160.31,0.0,0.6236428571428572,303.294,300.98,0.0,0.4506428571428572,0
2024-05-02,Tesla,182.86,180.01,0.0,0.5313800000000001,303.294,160.31,0.0,0.6236428571428572,1
2021-05-03,Tesla,234.6,228.3,0.0,0.98316,303.294,180.01,0.0,0.5313800000000001,1
2022-05-03,Tesla,301.06,303.0833,0.0,0.80106,303.294,228.3,0.0,0.98316,1
2023-05-03,Tesla,160.01,160.61,0.0,0.5891,303.294,303.0833,0.0,0.80106,0
2024-05-03,Tesla,182.1,181.19,0.0,0.9830333333333332,303.294,160.61,0.0,0.5891,1
2020-05-04,Tesla,46.7334,50.746,0.1147836666666666,0.62316,303.294,181.19,0.0,0.9830333333333332,0
2021-05-04,Tesla,226.3133,224.5333,0.0,0.65395,303.294,50.746,0.1147836666666666,0.62316,1
2022-05-04,Tesla,301.3133,317.54,0.0,0.9550333333333332,303.294,224.5333,0.0,0.65395,1
2023-05-04,Tesla,162.71,161.2,0.0,0.95876,303.294,317.54,0.0,0.9550333333333332,0
2020-05-05,Tesla,52.6527,51.214,0.145707,0.7879333333333333,303.294,161.2,0.0,0.95876,0
2021-05-05,Tesla,227.02,223.6466,0.0,0.6941571428571428,303.294,51.214,0.145707,0.7879333333333333,1
2022-05-05,Tesla,313.07,291.0933,0.0,0.8610875,303.294,223.6466,0.0,0.6941571428571428,1
2023-05-05,Tesla,163.97,170.06,0.0,0.6668,303.294,291.0933,0.0,0.8610875,0
2020-05-06,Tesla,51.7667,52.172,0.0950760101010101,0.7378444444444444,303.294,170.06,0.0,0.6668,0
2021-05-06,Tesla,226.92,221.18,0.0,0.961,303.294,52.172,0.0950760101010101,0.7378444444444444,1
2022-05-06,Tesla,295.6666,288.55,0.0,0.9018571428571428,303.294,221.18,0.0,0.961,1
2024-05-06,Tesla,183.8,184.76,0.0,0.92175,303.294,288.55,0.0,0.9018571428571428,0
2020-05-07,Tesla,51.814,52.0027,0.1357919597989949,0.8788,303.294,184.76,0.0,0.92175,0
2021-05-07,Tesla,221.9333,224.1233,0.0,0.9851428571428572,303.294,52.0027,0.1357919597989949,0.8788,1
2024-05-07,Tesla,182.4,177.81,0.0,0.8983857142857143,303.294,224.1233,0.0,0.9851428571428572,0
2020-05-08,Tesla,52.918,54.628,0.094468,0.4519,303.294,177.81,0.0,0.8983857142857143,0
2023-05-08,Tesla,173.72,171.79,0.0,0.79525,303.294,54.628,0.094468,0.4519,1
2024-05-08,Tesla,171.59,174.72,0.0,0.9191111111111112,303.294,171.79,0.0,0.79525,0
2022-05-09,Tesla,278.8166,262.37,0.0,0.9744571428571428,303.294,174.72,0.0,0.9191111111111112,1
2023-05-09,Tesla,168.95,169.15,0.0,0.79819,303.294,262.37,0.0,0.9744571428571428,0
2024-05-09,Tesla,175.01,171.97,0.0,0.9855166666666668,303.294,169.15,0.0,0.79819,1
2021-05-10,Tesla,221.6333,209.68,0.0,0.9033777777777776,303.294,171.97,0.0,0.9855166666666668,1
2022-05-10,Tesla,273.1033,266.68,0.0,0.7755555555555556,303.294,209.68,0.0,0.9033777777777776,1
2023-05-10,Tesla,172.55,168.54,0.0,0.9705333333333334,303.294,266.68,0.0,0.7755555555555556,0
2024-05-10,Tesla,173.05,168.47,0.0,0.86915,303.294,168.54,0.0,0.9705333333333334,1
2020-05-11,Tesla,52.7007,54.086,0.0685643333333333,0.96495,303.294,168.47,0.0,0.86915,0
2021-05-11,Tesla,199.7466,205.7333,0.0,0.816125,303.294,54.086,0.0685643333333333,0.96495,1
2022-05-11,Tesla,265.0,244.6666,0.0,0.5441454545454545,303.294,205.7333,0.0,0.816125,1
2023-05-11,Tesla,168.7,172.08,0.0,0.9433142857142858,303.294,244.6666,0.0,0.5441454545454545,0
2020-05-12,Tesla,55.1334,53.9607,0.093211,0.95475,303.294,172.08,0.0,0.9433142857142858,0
2021-05-12,Tesla,200.83,196.63,0.0,0.9477833333333332,303.294,53.9607,0.093211,0.95475,1
2022-05-12,Tesla,233.6666,242.6666,0.0,0.9359428571428572,303.294,196.63,0.0,0.9477833333333332,1
2023-05-12,Tesla,176.07,167.98,0.0,0.4013,303.294,242.6666,0.0,0.9359428571428572,0
2020-05-13,Tesla,54.722,52.7307,0.07916,0.4696714285714286,303.294,167.98,0.0,0.4013,0
2021-05-13,Tesla,200.515,190.5633,0.0,0.97276,303.294,52.7307,0.07916,0.4696714285714286,1
2022-05-13,Tesla,257.8266,256.53,0.0,0.609,303.294,190.5633,0.0,0.97276,1
2024-05-13,Tesla,170.0,171.89,0.0,0.9680666666666666,303.294,256.53,0.0,0.609,0
2020-05-14,Tesla,52.0,53.5554,0.0745073333333333,0.44737,303.294,171.89,0.0,0.9680666666666666,0
2021-05-14,Tesla,194.47,196.58,0.0,0.992175,303.294,53.5554,0.0745073333333333,0.44737,1
2024-05-14,Tesla,174.496,177.55,0.0,0.8535714285714285,303.294,196.58,0.0,0.992175,0
2020-05-15,Tesla,52.69,53.278,0.1638889724310777,0.9299428571428572,303.294,177.55,0.0,0.8535714285714285,0
2023-05-15,Tesla,167.655,166.35,0.0,0.4764,303.294,53.278,0.1638889724310777,0.9299428571428572,1
2024-05-15,Tesla,179.9,173.99,0.0,0.9562833333333334,303.294,166.35,0.0,0.4764,1
2022-05-16,Tesla,255.72,241.4566,0.0,0.5439,303.294,173.99,0.0,0.9562833333333334,1
2023-05-16,Tesla,165.65,166.52,0.0,0.95,303.294,241.4566,0.0,0.5439,0
2024-05-16,Tesla,174.1,174.84,0.0,0.933125,303.294,166.52,0.0,0.95,1
2021-05-17,Tesla,191.851,192.2766,0.0,0.8767333333333333,303.294,174.84,0.0,0.933125,1
2022-05-17,Tesla,249.12,253.87,0.0,0.913177777777778,303.294,192.2766,0.0,0.8767333333333333,1
2023-05-17,Tesla,168.41,173.86,0.0,0.407,303.294,253.87,0.0,0.913177777777778,0
2024-05-17,Tesla,173.55,177.46,0.0,0.50192,303.294,173.86,0.0,0.407,0
2020-05-18,Tesla,55.1854,54.242,0.1270906666666666,0.7268571428571429,303.294,177.46,0.0,0.50192,0
2021-05-18,Tesla,189.3333,192.6233,0.0,0.63986,303.294,54.242,0.1270906666666666,0.7268571428571429,1
2022-05-18,Tesla,248.1733,236.6033,0.0,0.6671999999999999,303.294,192.6233,0.0,0.63986,1
2023-05-18,Tesla,174.22,176.89,0.0,0.9125833333333334,303.294,236.6033,0.0,0.6671999999999999,0
2020-05-19,Tesla,54.3447,53.8674,0.1097210526315789,0.3246625,303.294,176.89,0.0,0.9125833333333334,0
2021-05-19,Tesla,184.1833,187.82,0.0,0.98485,303.294,53.8674,0.1097210526315789,0.3246625,1
2022-05-19,Tesla,235.6666,236.4733,0.0,0.6548428571428572,303.294,187.82,0.0,0.98485,1
2023-05-19,Tesla,177.17,180.14,0.0,0.7257666666666666,303.294,236.4733,0.0,0.6548428571428572,0
2020-05-20,Tesla,54.7,54.3707,0.0651725593667546,0.6453222222222222,303.294,180.14,0.0,0.7257666666666666,0
2021-05-20,Tesla,191.6666,195.5933,0.0,0.6660833333333334,303.294,54.3707,0.0651725593667546,0.6453222222222222,1
2022-05-20,Tesla,237.9966,221.3,0.0,-0.070575,303.294,195.5933,0.0,0.6660833333333334,1
2024-05-20,Tesla,177.56,174.95,0.0,0.9464166666666666,303.294,221.3,0.0,-0.070575,0
2020-05-21,Tesla,54.4,55.1734,0.1042495978552278,0.6455833333333333,303.294,174.95,0.0,0.9464166666666666,0
2021-05-21,Tesla,198.7033,193.6266,0.0,0.9917666666666666,303.294,55.1734,0.1042495978552278,0.6455833333333333,1
2024-05-21,Tesla,175.51,186.6,0.0,0.6621285714285714,303.294,193.6266,0.0,0.9917666666666666,0
2020-05-22,Tesla,54.8116,54.4587,0.1206773333333333,0.8812,303.294,186.6,0.0,0.6621285714285714,0
2023-05-22,Tesla,180.7,188.87,0.0,0.94432,303.294,54.4587,0.1206773333333333,0.8812,1
2024-05-22,Tesla,182.85,180.11,0.0,0.7503,303.294,188.87,0.0,0.94432,0
2022-05-23,Tesla,218.34,224.9666,0.0,0.7018428571428571,303.294,180.11,0.0,0.7503,1
2023-05-23,Tesla,186.2,185.77,0.0,0.97146,303.294,224.9666,0.0,0.7018428571428571,0
2024-05-23,Tesla,181.8,173.74,0.0,0.8822833333333334,303.294,185.77,0.0,0.97146,0
2021-05-24,Tesla,193.8666,202.1466,0.0,0.88376,303.294,173.74,0.0,0.8822833333333334,1
2022-05-24,Tesla,217.8433,209.3866,0.0,0.82276,303.294,202.1466,0.0,0.88376,1
2023-05-24,Tesla,182.23,182.9,0.0,0.9374,303.294,209.3866,0.0,0.82276,0
2024-05-24,Tesla,174.835,179.24,0.0,0.5025,303.294,182.9,0.0,0.9374,0
2021-05-25,Tesla,202.4366,201.5633,0.0,0.9091545454545454,303.294,179.24,0.0,0.5025,1
2022-05-25,Tesla,207.95,219.6,0.0,0.93871,303.294,201.5633,0.0,0.9091545454545454,1
2023-05-25,Tesla,186.54,184.47,0.0,0.9435375,303.294,219.6,0.0,0.93871,0
2020-05-26,Tesla,55.6334,54.5914,0.1417783410138249,0.83664,303.294,184.47,0.0,0.9435375,0
2021-05-26,Tesla,202.52,206.3766,0.0,0.6955571428571429,303.294,54.5914,0.1417783410138249,0.83664,1
2022-05-26,Tesla,220.4733,235.91,0.0,0.5060833333333333,303.294,206.3766,0.0,0.6955571428571429,1
2023-05-26,Tesla,184.62,193.17,0.0,0.8949666666666666,303.294,235.91,0.0,0.5060833333333333,0
2020-05-27,Tesla,54.724,54.682,0.1458143333333333,0.6353,303.294,193.17,0.0,0.8949666666666666,0
2021-05-27,Tesla,206.7466,210.2833,0.0,0.9969,303.294,54.682,0.1458143333333333,0.6353,1
2022-05-27,Tesla,241.0833,253.21,0.0,0.9573,303.294,210.2833,0.0,0.9969,1
2020-05-28,Tesla,54.234,53.7207,0.124995,0.8533166666666667,303.294,253.21,0.0,0.9573,0
2021-05-28,Tesla,209.5,208.4066,0.0,0.46288,303.294,53.7207,0.124995,0.8533166666666667,1
2024-05-28,Tesla,176.4,176.75,0.0,0.0,303.294,208.4066,0.0,0.46288,0
2020-05-29,Tesla,53.9167,55.6667,0.1421683333333333,0.25236,303.294,176.75,0.0,0.0,0
2024-05-29,Tesla,174.19,176.19,0.0,0.0,303.294,55.6667,0.1421683333333333,0.25236,1
2023-05-30,Tesla,200.1,201.16,0.0,0.8676166666666667,303.294,176.19,0.0,0.0,1
2024-05-30,Tesla,178.575,178.79,0.0,0.0,303.294,201.16,0.0,0.8676166666666667,0
2022-05-31,Tesla,257.9466,252.7533,0.0,0.96706,303.294,178.79,0.0,0.0,1
2023-05-31,Tesla,199.78,203.93,0.0,0.6243833333333334,303.294,252.7533,0.0,0.96706,0
2024-05-31,Tesla,178.5,178.08,0.0,0.0,303.294,203.93,0.0,0.6243833333333334,0
2020-06-01,Tesla,57.2,59.8734,0.1312286666666666,0.981225,256.986,178.08,0.0,0.0,0
2021-06-01,Tesla,209.2666,207.9666,0.0,0.9835,270.559,59.8734,0.1312286666666666,0.981225,1
2022-06-01,Tesla,251.72,246.79,0.0,0.89686,294.728,207.9666,0.0,0.9835,1
2023-06-01,Tesla,202.59,207.52,0.0,0.94435,303.841,246.79,0.0,0.89686,0
2020-06-02,Tesla,59.6467,58.7707,0.1451996666666666,0.76115,303.841,207.52,0.0,0.94435,0
2021-06-02,Tesla,206.71,201.7066,0.0,0.6429142857142857,303.841,58.7707,0.1451996666666666,0.76115,1
2022-06-02,Tesla,244.1566,258.3333,0.0,0.7894599999999999,303.841,201.7066,0.0,0.6429142857142857,1
2023-06-02,Tesla,210.15,213.97,0.0,0.9297666666666666,303.841,258.3333,0.0,0.7894599999999999,0
2020-06-03,Tesla,59.208,58.864,0.1157646666666666,0.6344166666666666,303.841,213.97,0.0,0.9297666666666666,0
2021-06-03,Tesla,200.6,190.9466,0.0,0.75295,303.841,58.864,0.1157646666666666,0.6344166666666666,1
