date,company,open,close
2013-09-03,Meta,41.84,41.869999
2013-09-03,Tesla,11.56,11.262667
2013-09-04,Apple,17.841429,17.810356
2013-09-04,Google,430.605591,436.251251
2013-09-04,Meta,42.009998,41.779999
2013-09-04,Tesla,11.318,11.374667
2013-09-05,Apple,17.866072,17.688213
2013-09-05,Google,437.187195,440.220215
2013-09-05,Meta,41.790001,42.66
2013-09-05,Tesla,11.34,11.328667
2013-09-06,Apple,17.80143,17.793571
2013-09-06,Google,441.661652,440.230225
2013-09-06,Meta,43.09,43.950001
2013-09-06,Tesla,11.238,11.131333
2013-09-09,Apple,18.035713,18.077499
2013-09-09,Google,442.307312,444.469482
2013-09-09,Meta,44.360001,44.040001
2013-09-09,Tesla,10.874667,10.713333
2013-09-10,Apple,18.078571,17.665714
2013-09-10,Google,445.455444,444.779785
2013-09-10,Meta,44.240002,43.599998
2013-09-10,Tesla,10.763333,11.091333
2013-09-11,Apple,16.678928,16.70393
2013-09-11,Google,444.714722,448.543549
2013-09-11,Meta,43.389999,45.040001
2013-09-11,Tesla,11.094,10.901333
2013-09-12,Apple,16.732143,16.881786
2013-09-12,Google,449.149139,446.97699
2013-09-12,Meta,45.529999,44.75
2013-09-12,Tesla,10.933333,10.995333
2013-09-13,Apple,16.762142,16.603571
2013-09-13,Google,447.697693,444.97998
2013-09-13,Meta,45.040001,44.310001
2013-09-13,Tesla,10.851333,11.036
2013-09-16,Apple,16.464287,16.075714
2013-09-16,Google,448.548553,444.32431
2013-09-16,Meta,44.849998,42.509998
2013-09-16,Tesla,11.2,11.105333
2013-09-17,Apple,15.998571,16.261429
2013-09-17,Google,444.149139,443.498505
2013-09-17,Meta,42.5,45.07
2013-09-17,Tesla,11.005333,11.082
2013-09-18,Apple,16.542143,16.595715
2013-09-18,Google,443.618622,452.112122
2013-09-18,Meta,44.84,45.23
2013-09-18,Tesla,11.138,11.081333
2013-09-19,Apple,16.810715,16.867857
2013-09-19,Google,453.448456,449.644653
2013-09-19,Meta,45.509998,45.98
2013-09-19,Tesla,11.386667,11.861333
2013-09-20,Apple,17.071428,16.693214
2013-09-20,Google,449.644653,452.007019
2013-09-20,Meta,46.32,47.490002
2013-09-20,Tesla,11.926667,12.226
2013-09-23,Apple,17.717857,17.522858
2013-09-23,Google,448.523529,443.693695
2013-09-23,Meta,47.279999,47.189999
2013-09-23,Tesla,12.298667,12.074
2013-09-24,Apple,17.674286,17.467857
2013-09-24,Google,443.693695,443.863861
2013-09-24,Meta,48.509998,48.450001
2013-09-24,Tesla,11.942667,12.155333
2013-09-25,Apple,17.47143,17.1975
2013-09-25,Google,443.718719,439.054047
2013-09-25,Meta,49.23,49.459999
2013-09-25,Tesla,12.237333,12.349333
2013-09-26,Apple,17.357143,17.365
2013-09-26,Google,439.5896,439.524536
2013-09-26,Meta,50.009998,50.389999
2013-09-26,Tesla,12.446667,12.576
2013-09-27,Apple,17.277857,17.241072
2013-09-27,Google,437.847839,438.633636
2013-09-27,Meta,50.290001,51.240002
2013-09-27,Tesla,12.501333,12.726667
2013-09-30,Apple,17.044643,17.026787
2013-09-30,Google,434.974976,438.393402
2013-09-30,Meta,50.139999,50.23
2013-09-30,Tesla,12.6,12.891333
2013-10-01,Apple,17.0875,17.427143
2013-10-01,Google,440.565552,443.943939
2013-10-01,Meta,49.970001,50.419998
2013-10-01,Tesla,12.930667,12.866667
2013-10-02,Apple,17.343929,17.484285
2013-10-02,Google,441.806793,444.439453
2013-10-02,Meta,50.130001,50.279999
2013-10-02,Tesla,12.572667,12.063333
2013-10-03,Apple,17.518213,17.264643
2013-10-03,Google,444.444458,438.48349
2013-10-03,Meta,50.470001,49.18
2013-10-03,Tesla,11.67,11.554
2013-10-04,Apple,17.280714,17.251072
2013-10-04,Google,437.937927,436.611603
2013-10-04,Meta,49.77,51.040001
2013-10-04,Tesla,11.76,12.065333
2013-10-07,Apple,17.377144,17.419643
